"corporate.payment...2.";"corporate.payment...4."
2010-07-11;34.38
2010-07-12;10419.38
2010-07-13;64.08
2010-07-13;5171.37
2010-07-13;26.29
2010-07-13;46.45
2010-07-13;112211.04
2010-07-13;55.22
2010-07-13;86.31
2010-07-13;107.14
2010-07-13;11015.28
2010-07-13;72.38
2010-07-13;27.51
2010-07-13;29.78
2010-07-13;55.73
2010-07-13;91.24
2010-07-13;32.72
2010-07-13;32.2
2010-07-13;21.36
2010-07-13;78.29
2010-07-13;31.02
2010-07-13;27.11
2010-07-13;27.18
2010-07-13;81.65
2010-07-13;49.9
2010-07-13;73.66
2010-07-13;30.06
2010-07-13;41.05
2010-07-13;167.97
2010-07-13;40.39
2010-07-13;93.66
2010-07-13;9.6
2010-07-14;5211.38
2010-07-14;25787.28
2010-07-14;6440.49
2010-07-14;83
2010-07-14;25.42
2010-07-14;55.74
2010-07-14;141.17
2010-07-14;51.98
2010-07-14;32.99
2010-07-14;80.02
2010-07-14;1.06
2010-07-14;6.61
2010-07-14;62.88
2010-07-14;63.52
2010-07-14;71.14
2010-07-14;43.43
2010-07-14;62.74
2010-07-14;43.03
2010-07-14;26.55
2010-07-14;114.46
2010-07-14;34.86
2010-07-14;37.2
2010-07-14;36.8
2010-07-14;28.02
2010-07-14;40.68
2010-07-14;1783.89
2010-07-14;46.59
2010-07-14;54.39
2010-07-14;40.77
2010-07-14;69.09
2010-07-14;31.68
2010-07-14;87.99
2010-07-14;48.46
2010-07-14;46.06
2010-07-14;54.73
2010-07-14;51.15
2010-07-14;17.01
2010-07-14;36.4
2010-07-14;36.27
2010-07-14;52.96
2010-07-14;40.27
2010-07-14;44.68
2010-07-14;22.43
2010-07-14;28.67
2010-07-14;25.66
2010-07-14;31.69
2010-07-14;91.81
2010-07-14;11.26
2010-07-14;17.56
2010-07-14;48.64
2010-07-14;33.31
2010-07-14;270.14
2010-07-14;22.92
2010-07-14;48.1
2010-07-14;38.18
2010-07-14;42.75
2010-07-14;43.04
2010-07-14;40.13
2010-07-14;57.5
2010-07-14;53.95
2010-07-14;45.32
2010-07-14;103.69
2010-07-14;27.37
2010-07-14;73.22
2010-07-14;72.03
2010-07-14;78.78
2010-07-14;94.88
2010-07-14;40.36
2010-07-14;55.12
2010-07-14;58.49
2010-07-14;54.74
2010-07-14;37.9
2010-07-14;50.22
2010-07-14;60.61
2010-07-14;81.1
2010-07-15;6013.22
2010-07-15;10645.3
2010-07-15;13694.89
2010-07-15;4240.69
2010-07-15;131.75
2010-07-15;466.95
2010-07-15;92.58
2010-07-15;44.22
2010-07-15;35.65
2010-07-15;152.25
2010-07-15;27.41
2010-07-15;38.17
2010-07-15;31.24
2010-07-15;276.62
2010-07-15;42.78
2010-07-16;20937.46
2010-07-16;59.57
2010-07-16;514.18
2010-07-16;368.59
2010-07-16;97.35
2010-07-16;22.23
2010-07-16;61.77
2010-07-16;123.39
2010-07-16;57.16
2010-07-16;12.9
2010-07-16;25.38
2010-07-16;13.45
2010-07-16;122.79
2010-07-17;412.5
2010-07-17;6090.34
2010-07-17;2450.73
2010-07-17;67.39
2010-07-17;277
2010-07-17;205.62
2010-07-17;204.01
2010-07-17;649.22
2010-07-17;139.96
2010-07-17;231.47
2010-07-17;39.55
2010-07-17;106.72
2010-07-17;33.29
2010-07-17;19.53
2010-07-17;78.2
2010-07-17;33.52
2010-07-17;29.03
2010-07-17;26.89
2010-07-19;10632.29
2010-07-19;74.6
2010-07-20;6151.17
2010-07-20;15583.72
2010-07-20;90.66
2010-07-20;693.81
2010-07-20;794.91
2010-07-20;14719.25
2010-07-20;8740.37
2010-07-21;5695.02
2010-07-21;3073.71
2010-07-21;8604.01
2010-07-21;30091.06
2010-07-21;416.24
2010-07-21;32.09
2010-07-21;34.49
2010-07-21;121.72
2010-07-21;43.43
2010-07-21;79.71
2010-07-21;101.85
2010-07-21;28.95
2010-07-21;120.08
2010-07-21;37.96
2010-07-21;74.44
2010-07-22;5754.36
2010-07-22;13174.28
2010-07-22;12796.08
2010-07-22;4372.79
2010-07-22;37.17
2010-07-22;45.06
2010-07-22;117.42
2010-07-22;37.49
2010-07-22;25.18
2010-07-22;122.84
2010-07-22;53.26
2010-07-22;53.22
2010-07-22;133.16
2010-07-22;67.58
2010-07-22;58.41
2010-07-23;7330.8
2010-07-23;77.18
2010-07-23;66.74
2010-07-23;45.69
2010-07-23;211.81
2010-07-23;20.11
2010-07-23;21.43
2010-07-23;79.22
2010-07-23;35.07
2010-07-23;31750.98
2010-07-24;66.45
2010-07-24;12662.48
2010-07-24;11111.8
2010-07-24;12015.15
2010-07-24;4975.71
2010-07-24;1050.98
2010-07-24;4624.54
2010-07-24;10132.62
2010-07-24;13764.51
2010-07-24;10888.97
2010-07-24;12361.19
2010-07-24;15165.9
2010-07-24;17688.05
2010-07-24;19882.91
2010-07-24;13262.75
2010-07-24;53.31
2010-07-24;11399.52
2010-07-24;7696.41
2010-07-24;4857.28
2010-07-24;154.98
2010-07-24;33.83
2010-07-24;38.17
2010-07-24;34.27
2010-07-24;33.78
2010-07-24;680
2010-07-26;6756.51
2010-07-27;7068.07
2010-07-27;10656.05
2010-07-27;11539.93
2010-07-27;4564.54
2010-07-27;15225.94
2010-07-27;138.06
2010-07-28;6675.88
2010-07-28;3093.77
2010-07-28;5985.14
2010-07-28;71.5
2010-07-28;74.46
2010-07-28;65.07
2010-07-28;5088.98
2010-07-28;32.08
2010-07-28;46.85
2010-07-28;41.54
2010-07-28;63.46
2010-07-28;35.15
2010-07-28;31.47
2010-07-29;9121.63
2010-07-29;2750.44
2010-07-29;20675.37
2010-07-29;602.9
2010-07-29;46.58
2010-07-29;127.01
2010-07-29;87.18
2010-07-29;30.91
2010-07-29;8
2010-07-29;46.04
2010-07-29;52.66
2010-07-29;26.52
2010-07-29;107.17
2010-07-30;1336.58
2010-07-30;8205.4
2010-07-30;10850.52
2010-07-30;9607.41
2010-07-30;8807.07
2010-07-30;20375.72
2010-07-30;6652.52
2010-07-30;7076.08
2010-07-30;7305.99
2010-07-30;9323.93
2010-07-30;10544.78
2010-07-30;7055.4
2010-07-30;124.47
2010-07-30;29.38
2010-07-30;95.79
2010-07-30;133.01
2010-07-30;18.67
2010-07-30;33.56
2010-07-30;17.33
2010-07-30;5.33
2010-07-30;36.05
2010-07-30;62.09
2010-07-30;51.81
2010-07-31;58.51
2010-07-31;49.34
2010-07-31;26.49
2010-07-31;104.65
2010-07-31;22.75
2010-07-31;31.09
2010-07-31;27.15
2010-07-31;25.94
2010-07-31;197.52
2010-07-31;137.51
2010-07-31;23
2010-08-02;13443.63
2010-08-03;7793.04
2010-08-03;43.93
2010-08-03;75.85
2010-08-03;14.76
2010-08-03;70.59
2010-08-03;22.95
2010-08-03;108.68
2010-08-03;49.84
2010-08-03;39.32
2010-08-03;171.48
2010-08-03;34.11
2010-08-03;61.32
2010-08-03;60.18
2010-08-03;222
2010-08-03;40.03
2010-08-03;49.9
2010-08-03;113.33
2010-08-03;246.09
2010-08-03;103.91
2010-08-03;35.43
2010-08-03;33.38
2010-08-03;87.4
2010-08-03;83.03
2010-08-03;68.84
2010-08-03;68.83
2010-08-03;64.4
2010-08-03;79.87
2010-08-03;49.13
2010-08-03;106.19
2010-08-03;54.02
2010-08-03;18.08
2010-08-03;56.38
2010-08-03;227.65
2010-08-03;23.93
2010-08-03;136.09
2010-08-03;21.34
2010-08-03;18.41
2010-08-03;234.32
2010-08-03;18.85
2010-08-03;77.27
2010-08-03;67.67
2010-08-03;18.29
2010-08-03;104.54
2010-08-03;329.98
2010-08-03;79.99
2010-08-03;121.31
2010-08-03;45.75
2010-08-03;54.58
2010-08-03;38.87
2010-08-03;156.12
2010-08-03;31.19
2010-08-03;91.5
2010-08-03;39.62
2010-08-03;157.56
2010-08-03;120.43
2010-08-03;233.54
2010-08-03;75.75
2010-08-03;43.6
2010-08-03;101.95
2010-08-03;55
2010-08-03;42.95
2010-08-03;29.56
2010-08-03;20.5
2010-08-03;51268.48
2010-08-03;78.45
2010-08-03;47.73
2010-08-03;60.97
2010-08-03;85.65
2010-08-03;13.32
2010-08-03;124.15
2010-08-03;61.58
2010-08-03;50.5
2010-08-03;115.9
2010-08-03;227.59
2010-08-03;156.96
2010-08-03;43.17
2010-08-03;67.22
2010-08-03;20.75
2010-08-03;50.89
2010-08-03;236.65
2010-08-03;45.34
2010-08-03;189.42
2010-08-03;156.53
2010-08-03;21.81
2010-08-03;118.34
2010-08-03;175.74
2010-08-03;178.31
2010-08-03;134
2010-08-03;249.94
2010-08-03;371.58
2010-08-03;38.74
2010-08-03;107.19
2010-08-03;119.88
2010-08-03;115.28
2010-08-03;87.69
2010-08-03;84.02
2010-08-03;98.39
2010-08-03;45.93
2010-08-03;47.86
2010-08-03;531.77
2010-08-03;53.93
2010-08-04;5616.3
2010-08-04;44.38
2010-08-04;48.47
2010-08-04;106.46
2010-08-04;55.25
2010-08-04;182.1
2010-08-04;70.45
2010-08-04;88.72
2010-08-04;1783.89
2010-08-04;64.83
2010-08-04;48.69
2010-08-04;52.9
2010-08-04;46.38
2010-08-04;72.15
2010-08-04;10.48
2010-08-04;46.24
2010-08-04;80.88
2010-08-04;50.51
2010-08-04;21.19
2010-08-04;18.59
2010-08-04;93.14
2010-08-04;34.41
2010-08-04;48.49
2010-08-04;45.79
2010-08-04;26.75
2010-08-04;4.07
2010-08-04;12.68
2010-08-05;7167.56
2010-08-05;38.25
2010-08-05;12533.89
2010-08-05;104.56
2010-08-05;3641.25
2010-08-05;112.58
2010-08-05;7.42
2010-08-05;3.94
2010-08-05;40.25
2010-08-05;27.41
2010-08-05;27.01
2010-08-05;79.59
2010-08-05;42.26
2010-08-05;40.57
2010-08-05;26.08
2010-08-05;18.91
2010-08-06;16212.24
2010-08-06;92.65
2010-08-06;325.87
2010-08-06;42.32
2010-08-06;121.09
2010-08-06;7.12
2010-08-06;38.62
2010-08-06;20.32
2010-08-06;312.94
2010-08-06;154.28
2010-08-06;18.81
2010-08-06;159.51
2010-08-06;122.4
2010-08-07;15832.85
2010-08-07;12583.57
2010-08-07;14512.19
2010-08-07;15565.51
2010-08-07;13336.3
2010-08-07;11044.52
2010-08-07;3793.53
2010-08-07;9323.81
2010-08-07;10810.64
2010-08-07;49.09
2010-08-07;50.89
2010-08-07;77.43
2010-08-07;34.49
2010-08-07;91.58
2010-08-07;53.83
2010-08-07;6.58
2010-08-07;76.65
2010-08-07;31.99
2010-08-09;14706.49
2010-08-09;2930.79
2010-08-09;20795.55
2010-08-09;28139.92
2010-08-09;13733.84
2010-08-10;5726.86
2010-08-10;23228.05
2010-08-11;6879.94
2010-08-11;13743.31
2010-08-11;65.98
2010-08-11;175.98
2010-08-11;118.02
2010-08-11;25.9
2010-08-11;34.63
2010-08-11;48.01
2010-08-11;94.5
2010-08-11;139.25
2010-08-11;40.93
2010-08-11;42.86
2010-08-11;18.26
2010-08-11;13.2
2010-08-11;39.16
2010-08-11;23.84
2010-08-11;88.88
2010-08-11;154.88
2010-08-11;128.15
2010-08-11;24.93
2010-08-11;54
2010-08-11;34.91
2010-08-11;27.13
2010-08-11;22.09
2010-08-11;51.72
2010-08-11;27.12
2010-08-11;20.97
2010-08-11;123.41
2010-08-12;6303.27
2010-08-12;6084.06
2010-08-12;12566.23
2010-08-12;23869.56
2010-08-12;368.26
2010-08-12;25953.37
2010-08-12;83.36
2010-08-12;17.94
2010-08-12;30.97
2010-08-12;98.74
2010-08-12;60.83
2010-08-12;19.78
2010-08-12;9.46
2010-08-12;1735.51
2010-08-13;8061.42
2010-08-13;10200.25
2010-08-13;55.21
2010-08-13;87.47
2010-08-13;33.47
2010-08-14;91.95
2010-08-14;5245.99
2010-08-14;91.73
2010-08-14;4857.28
2010-08-14;2891.54
2010-08-14;59.57
2010-08-14;131.75
2010-08-14;48.6
2010-08-14;69.02
2010-08-14;42.86
2010-08-14;38.17
2010-08-14;42.78
2010-08-14;26.21
2010-08-16;14224.41
2010-08-17;5795.81
2010-08-18;5441.37
2010-08-18;849.34
2010-08-18;85.32
2010-08-18;603.85
2010-08-18;16522.15
2010-08-18;96.68
2010-08-18;49.87
2010-08-18;83.41
2010-08-18;40.07
2010-08-18;218.35
2010-08-18;67.39
2010-08-18;58.21
2010-08-18;84.6
2010-08-18;40.83
2010-08-18;25.38
2010-08-18;175.75
2010-08-18;63.97
2010-08-18;33.52
2010-08-18;123.39
2010-08-18;29.03
2010-08-18;26.89
2010-08-18;57.16
2010-08-18;116.68
2010-08-18;106.72
2010-08-18;61.77
2010-08-19;6539.94
2010-08-19;154.64
2010-08-19;31.51
2010-08-19;120.08
2010-08-19;37.96
2010-08-19;86.14
2010-08-19;79.71
2010-08-20;61.75
2010-08-20;4365.73
2010-08-20;16314.99
2010-08-20;222.27
2010-08-20;32.09
2010-08-20;145.75
2010-08-20;134.03
2010-08-20;65.49
2010-08-20;77.71
2010-08-21;10438.89
2010-08-21;8050.16
2010-08-21;13455.04
2010-08-21;88.08
2010-08-21;19.87
2010-08-21;147.16
2010-08-21;53.51
2010-08-21;47.12
2010-08-23;13969.94
2010-08-24;7547.05
2010-08-24;9577.91
2010-08-24;12431.65
2010-08-24;12741.83
2010-08-24;12757.97
2010-08-24;4822.1
2010-08-24;1348.86
2010-08-24;4411.16
2010-08-24;10053.46
2010-08-24;15275.54
2010-08-24;10305
2010-08-24;12003.31
2010-08-24;12514.41
2010-08-24;14814.38
2010-08-24;17390.66
2010-08-24;22230.37
2010-08-24;14140.75
2010-08-24;3899.57
2010-08-24;4484.76
2010-08-24;2918.03
2010-08-24;4475.33
2010-08-25;6869.63
2010-08-25;94.67
2010-08-25;53.62
2010-08-25;74.29
2010-08-25;292.73
2010-08-25;89.52
2010-08-25;33.97
2010-08-25;15.69
2010-08-25;49.97
2010-08-25;25.25
2010-08-25;56.08
2010-08-25;14.32
2010-08-26;6293.72
2010-08-26;2988.67
2010-08-26;5803.85
2010-08-26;14960.75
2010-08-26;20765.54
2010-08-26;114.56
2010-08-26;107
2010-08-26;61.75
2010-08-26;12664.42
2010-08-26;3288.18
2010-08-26;118.55
2010-08-26;36.47
2010-08-26;37.76
2010-08-26;37.83
2010-08-26;16.72
2010-08-26;275.32
2010-08-26;26.34
2010-08-27;38.52
2010-08-27;101.08
2010-08-27;10665.03
2010-08-27;7783.4
2010-08-27;2646.45
2010-08-27;542.47
2010-08-27;1226.19
2010-08-27;20222.17
2010-08-27;7166.29
2010-08-27;37.06
2010-08-27;51.98
2010-08-27;50.52
2010-08-27;57.82
2010-08-27;32.94
2010-08-27;57.55
2010-08-27;38.71
2010-08-27;81.23
2010-08-27;61.17
2010-08-27;151.09
2010-08-27;35.13
2010-08-27;89.83
2010-08-27;30.68
2010-08-27;59.9
2010-08-27;50.91
2010-08-27;155.1
2010-08-27;31.17
2010-08-27;31.91
2010-08-27;29.3
2010-08-27;32.48
2010-08-27;40.45
2010-08-27;30.07
2010-08-27;109.87
2010-08-27;82.35
2010-08-27;257.11
2010-08-27;62.94
2010-08-27;62
2010-08-27;39.85
2010-08-27;30.97
2010-08-27;71.09
2010-08-27;135.75
2010-08-27;136.68
2010-08-27;317.09
2010-08-27;172.65
2010-08-27;286.92
2010-08-27;241.45
2010-08-27;203.98
2010-08-27;53.45
2010-08-27;44.86
2010-08-27;29.24
2010-08-27;27.31
2010-08-27;149.3
2010-08-27;233.06
2010-08-27;104.51
2010-08-27;33.29
2010-08-27;41.51
2010-08-27;62.15
2010-08-27;92.53
2010-08-27;113.15
2010-08-27;68.39
2010-08-27;58.26
2010-08-27;81.67
2010-08-27;153.66
2010-08-27;74.58
2010-08-27;53.47
2010-08-27;79.76
2010-08-27;54.93
2010-08-27;26.53
2010-08-27;102.57
2010-08-27;66.17
2010-08-27;34.34
2010-08-27;159.39
2010-08-27;44.35
2010-08-27;102.94
2010-08-27;26.93
2010-08-27;26.1
2010-08-27;32.47
2010-08-27;68.16
2010-08-27;74.62
2010-08-27;47.98
2010-08-27;45.91
2010-08-27;73.49
2010-08-27;81.76
2010-08-27;59.52
2010-08-27;27.87
2010-08-28;43.44
2010-08-28;8532.55
2010-08-28;7975.8
2010-08-28;104.37
2010-08-28;145.29
2010-08-28;36.8
2010-08-28;125.78
2010-08-28;75.61
2010-08-28;68.46
2010-08-28;55.67
2010-08-28;46.99
2010-08-28;97.67
2010-08-28;38.96
2010-08-28;39.71
2010-08-28;42.52
2010-08-28;37.94
2010-08-28;41.62
2010-08-28;39.73
2010-08-28;47.87
2010-08-28;135.42
2010-08-28;59.19
2010-08-28;39.4
2010-08-28;28.98
2010-08-28;50.67
2010-08-28;32.9
2010-08-28;43.05
2010-08-28;92.23
2010-08-28;45.94
2010-08-28;60.5
2010-08-28;40.6
2010-08-28;37.49
2010-08-28;37.48
2010-08-28;193.41
2010-08-28;34.03
2010-08-28;57.14
2010-08-28;25.11
2010-08-28;114.99
2010-08-28;72.47
2010-08-28;115.85
2010-08-28;24.09
2010-08-28;4.61
2010-08-28;31.59
2010-08-28;31.67
2010-08-28;41.3
2010-08-28;36.12
2010-08-28;49.79
2010-08-28;64.67
2010-08-28;85.3
2010-08-28;172.29
2010-08-28;46.58
2010-08-28;43.8
2010-08-28;28.1
2010-08-28;50.31
2010-08-28;78.34
2010-08-28;35.8
2010-08-28;34.3
2010-08-28;93.53
2010-08-28;43.62
2010-08-28;160.11
2010-08-28;158.47
2010-08-28;64.44
2010-08-28;46.65
2010-08-28;30.8
2010-08-28;63.27
2010-08-28;55.53
2010-08-28;141.23
2010-08-28;41.8
2010-08-28;92.04
2010-08-28;32.47
2010-08-28;70.78
2010-08-28;65.94
2010-08-28;46.82
2010-08-28;36.15
2010-08-28;45.44
2010-08-28;34.23
2010-08-28;116.93
2010-08-28;123.87
2010-08-28;113.52
2010-08-28;51.59
2010-08-28;52.74
2010-08-28;66.7
2010-08-28;50.3
2010-08-28;53.6
2010-08-28;35.63
2010-08-28;29.98
2010-08-28;82.44
2010-08-28;26.17
2010-08-28;46.56
2010-08-28;106.91
2010-08-28;29.72
2010-08-28;57.7
2010-08-28;88.95
2010-08-30;16851.42
2010-08-31;6170.74
2010-08-31;7218.84
2010-08-31;7049.73
2010-08-31;7220.93
2010-08-31;7236.07
2010-08-31;6974.71
2010-08-31;7610.47
2010-08-31;9634.02
2010-08-31;9404.68
2010-09-01;6032.6
2010-09-01;46.31
2010-09-01;60.41
2010-09-01;134.38
2010-09-01;83.6
2010-09-01;103352.55
2010-09-01;8439.76
2010-09-01;51694.11
2010-09-01;24.09
2010-09-01;27.35
2010-09-01;41.22
2010-09-01;265.12
2010-09-01;130.84
2010-09-01;57.67
2010-09-01;67.14
2010-09-01;27.4
2010-09-01;27.88
2010-09-01;33.26
2010-09-01;52.18
2010-09-01;34.26
2010-09-01;75.56
2010-09-01;28.32
2010-09-01;20.74
2010-09-01;14.65
2010-09-01;82.44
2010-09-01;24.64
2010-09-01;18.76
2010-09-01;82.39
2010-09-02;5807.97
2010-09-02;37.47
2010-09-02;1735.51
2010-09-02;37.95
2010-09-02;29.08
2010-09-02;191.28
2010-09-02;36.77
2010-09-03;15521.59
2010-09-03;51.17
2010-09-03;38.59
2010-09-03;15798.54
2010-09-03;115.54
2010-09-03;2.9
2010-09-03;53.4
2010-09-03;24.16
2010-09-03;33.05
2010-09-03;28.72
2010-09-03;29.56
2010-09-03;24.03
2010-09-03;16.88
2010-09-03;30.74
2010-09-04;133.16
2010-09-04;47.12
2010-09-04;82.42
2010-09-04;238.16
2010-09-04;42.7
2010-09-04;5245.99
2010-09-04;2891.54
2010-09-04;80.88
2010-09-04;29.07
2010-09-04;14.88
2010-09-04;268.56
2010-09-04;215.05
2010-09-04;16.42
2010-09-04;119.74
2010-09-04;3.83
2010-09-04;12.23
2010-09-07;18322.54
2010-09-08;26.55
2010-09-08;57.86
2010-09-08;4223.25
2010-09-08;10933.14
2010-09-08;15056.51
2010-09-08;12142.97
2010-09-08;14391.55
2010-09-08;15137
2010-09-08;12884.91
2010-09-08;2495.23
2010-09-08;54.96
2010-09-08;85.45
2010-09-08;31.92
2010-09-08;28.38
2010-09-08;58.94
2010-09-08;60.63
2010-09-08;80
2010-09-08;29.8
2010-09-08;30.14
2010-09-08;57.95
2010-09-08;143.15
2010-09-08;28.18
2010-09-08;69.39
2010-09-08;56.22
2010-09-08;27.94
2010-09-08;29.67
2010-09-08;35.48
2010-09-08;434.94
2010-09-08;488.94
2010-09-08;160.4
2010-09-08;150.59
2010-09-08;82.45
2010-09-08;41.24
2010-09-08;25.06
2010-09-08;43.27
2010-09-08;39.62
2010-09-08;39
2010-09-08;137.41
2010-09-08;63.1
2010-09-08;53.57
2010-09-08;31.72
2010-09-08;54.95
2010-09-08;45.61
2010-09-08;77.86
2010-09-08;120.17
2010-09-08;94.63
2010-09-08;28.48
2010-09-08;27.69
2010-09-08;40.1
2010-09-08;55.4
2010-09-08;27.17
2010-09-08;29.43
2010-09-08;27.55
2010-09-08;58.87
2010-09-09;173
2010-09-09;6995.67
2010-09-09;70.28
2010-09-09;22149.82
2010-09-09;74.29
2010-09-09;45.45
2010-09-09;114.2
2010-09-09;84.23
2010-09-09;75.15
2010-09-09;172.11
2010-09-09;61.39
2010-09-09;27.89
2010-09-09;34.06
2010-09-09;40.19
2010-09-09;49.8
2010-09-09;31.78
2010-09-09;52.32
2010-09-09;47.8
2010-09-09;100.52
2010-09-09;35.93
2010-09-09;59.44
2010-09-09;46.35
2010-09-09;69.95
2010-09-09;155.88
2010-09-09;34.48
2010-09-09;126.12
2010-09-09;28.08
2010-09-09;63.71
2010-09-09;76.48
2010-09-09;115.95
2010-09-09;49.84
2010-09-09;38.38
2010-09-09;72.15
2010-09-09;34.23
2010-09-09;37.28
2010-09-09;47.23
2010-09-09;75.81
2010-09-09;126.91
2010-09-09;139.74
2010-09-09;26.85
2010-09-09;68.11
2010-09-09;44.99
2010-09-09;49.88
2010-09-09;50.32
2010-09-09;45.32
2010-09-09;70.44
2010-09-09;51.86
2010-09-09;25.08
2010-09-09;346.09
2010-09-09;31.04
2010-09-09;26.92
2010-09-09;65.1
2010-09-09;31.35
2010-09-09;40.88
2010-09-09;43.72
2010-09-09;72.73
2010-09-09;27
2010-09-09;65.97
2010-09-09;40.17
2010-09-09;119.9
2010-09-09;39.33
2010-09-09;30.48
2010-09-09;37.51
2010-09-09;35.96
2010-09-09;45.49
2010-09-09;33.27
2010-09-09;47.68
2010-09-09;40.99
2010-09-09;28.83
2010-09-09;70.63
2010-09-09;45.54
2010-09-09;118.88
2010-09-09;42.22
2010-09-09;40.24
2010-09-09;47.98
2010-09-09;67.18
2010-09-09;36.34
2010-09-09;64.58
2010-09-09;30.5
2010-09-09;51.41
2010-09-09;151.66
2010-09-09;46.23
2010-09-09;38.87
2010-09-09;68.12
2010-09-09;26.74
2010-09-09;63.82
2010-09-09;25.68
2010-09-09;58.06
2010-09-09;34.42
2010-09-09;25.35
2010-09-09;61.56
2010-09-09;67.11
2010-09-09;122.74
2010-09-09;97.07
2010-09-09;256.91
2010-09-09;58.64
2010-09-09;51.26
2010-09-09;89.27
2010-09-09;191.37
2010-09-09;62.68
2010-09-09;296.68
2010-09-09;62.63
2010-09-09;71.78
2010-09-09;345.35
2010-09-09;114.87
2010-09-09;125.01
2010-09-09;586.69
2010-09-09;720.75
2010-09-09;444.02
2010-09-09;276.75
2010-09-09;238.6
2010-09-09;159.34
2010-09-09;150.86
2010-09-09;180.57
2010-09-09;62.8
2010-09-09;30.44
2010-09-09;63.94
2010-09-09;85.67
2010-09-09;27.79
2010-09-09;233.12
2010-09-09;111.29
2010-09-09;34.55
2010-09-09;44.7
2010-09-09;44.9
2010-09-09;52.15
2010-09-09;28.21
2010-09-09;27.49
2010-09-09;49.83
2010-09-09;74.94
2010-09-09;28.76
2010-09-09;60.1
2010-09-09;56.73
2010-09-09;46.09
2010-09-09;89.66
2010-09-09;34.07
2010-09-09;56.57
2010-09-09;79.13
2010-09-09;99.09
2010-09-09;57.1
2010-09-09;37.23
2010-09-09;101.42
2010-09-09;46.82
2010-09-09;58.37
2010-09-09;35.36
2010-09-09;44.53
2010-09-09;60.82
2010-09-09;52.2
2010-09-09;31.94
2010-09-09;52.1
2010-09-09;60.75
2010-09-09;40.48
2010-09-09;95.65
2010-09-09;50.42
2010-09-09;40.39
2010-09-09;26.82
2010-09-09;38.3
2010-09-09;29.98
2010-09-09;147.37
2010-09-09;38.01
2010-09-09;39.99
2010-09-09;125.88
2010-09-09;32.36
2010-09-09;75.98
2010-09-09;33.31
2010-09-09;29.63
2010-09-09;63.53
2010-09-09;58.71
2010-09-09;45.18
2010-09-09;30.23
2010-09-09;90.13
2010-09-09;59.48
2010-09-09;36.18
2010-09-09;55.63
2010-09-09;27.77
2010-09-09;93.19
2010-09-09;39.22
2010-09-09;57.02
2010-09-09;46.32
2010-09-09;25.12
2010-09-09;62.93
2010-09-09;35.58
2010-09-09;32.92
2010-09-09;56.46
2010-09-09;50.31
2010-09-09;60.01
2010-09-09;28.12
2010-09-09;61.89
2010-09-09;35.71
2010-09-09;27.35
2010-09-09;30.36
2010-09-09;44.51
2010-09-09;100.07
2010-09-09;26.14
2010-09-09;43.08
2010-09-09;55.04
2010-09-09;44.64
2010-09-09;52.51
2010-09-09;70.73
2010-09-09;73.3
2010-09-09;75.24
2010-09-09;30.01
2010-09-09;65.51
2010-09-09;54.65
2010-09-09;40.89
2010-09-09;41.51
2010-09-09;77.18
2010-09-09;34.96
2010-09-09;70.33
2010-09-09;26.58
2010-09-09;78.82
2010-09-09;62.37
2010-09-09;80.06
2010-09-09;30.88
2010-09-09;35.62
2010-09-09;63.62
2010-09-09;27.27
2010-09-09;64.49
2010-09-09;45.94
2010-09-09;123.3
2010-09-09;33.2
2010-09-09;30.8
2010-09-09;56.62
2010-09-09;56.03
2010-09-10;111.3
2010-09-10;14043.85
2010-09-10;36.97
2010-09-10;43.26
2010-09-10;35.48
2010-09-10;42.71
2010-09-10;38.79
2010-09-10;42.82
2010-09-10;43.54
2010-09-10;96.57
2010-09-10;41.24
2010-09-10;61.57
2010-09-10;34.41
2010-09-10;85.41
2010-09-10;128.91
2010-09-10;33.45
2010-09-10;63.64
2010-09-10;37.81
2010-09-10;46.51
2010-09-10;125.87
2010-09-10;62.08
2010-09-10;56.79
2010-09-10;32.47
2010-09-10;34.79
2010-09-10;26.12
2010-09-10;32.88
2010-09-10;195.39
2010-09-10;34.27
2010-09-10;54.02
2010-09-10;50.33
2010-09-10;31.72
2010-09-10;46.88
2010-09-10;151.15
2010-09-10;105.62
2010-09-10;195.8
2010-09-10;310.08
2010-09-10;544.11
2010-09-10;226.13
2010-09-10;157.9
2010-09-10;276.62
2010-09-10;116.46
2010-09-10;55.51
2010-09-10;30.42
2010-09-10;66.82
2010-09-10;26.88
2010-09-10;90.11
2010-09-10;26.3
2010-09-10;53.7
2010-09-10;32.33
2010-09-10;47.38
2010-09-10;45.22
2010-09-10;53.99
2010-09-10;93427.05
2010-09-10;9211.83
2010-09-10;35.31
2010-09-10;50.57
2010-09-10;65.98
2010-09-10;69.36
2010-09-10;42.01
2010-09-10;63.4
2010-09-10;35.93
2010-09-10;46.06
2010-09-10;32.93
2010-09-10;33.4
2010-09-10;30.07
2010-09-10;41.45
2010-09-10;43.3
2010-09-10;40.43
2010-09-10;72.17
2010-09-10;44.51
2010-09-10;32.87
2010-09-10;30.43
2010-09-10;82.47
2010-09-10;81.42
2010-09-11;9857.91
2010-09-11;167.88
2010-09-11;13052.98
2010-09-11;24126.22
2010-09-11;50.86
2010-09-11;183
2010-09-11;110.19
2010-09-11;1608.44
2010-09-11;61.75
2010-09-13;11973.97
2010-09-14;7057.39
2010-09-14;8540.06
2010-09-14;10174.46
